date,day_close_rate,code,name,voucher_usage_rate,utilization_usage_rate,voucher_utilization_ratio,after_market_p,score,trust_cost,trust_ratio,trust_bs,self_cost,self_ratio,self_bs,foreign_cost,foreign_ratio,foreign_bs,external_disk,inner_disk,tail_volume,volume,close,low,high,open
20000104,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000105,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000106,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000107,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000110,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000111,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000112,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000113,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000114,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000115,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000117,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000118,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000119,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000120,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000121,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000124,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000125,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000126,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000127,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000128,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000129,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000131,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000201,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000209,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000210,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000211,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000214,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000215,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000216,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000217,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000218,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000219,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000221,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000222,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000223,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000224,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000225,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000229,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000301,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000302,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000303,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000304,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000306,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000307,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000308,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000309,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000310,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000313,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000314,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000315,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000316,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000317,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000320,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000321,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000322,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000323,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000324,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000327,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000328,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000329,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000330,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000331,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000401,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000405,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000406,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000407,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000408,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000410,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000411,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000412,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000413,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000414,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000415,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000417,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000418,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000419,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000420,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000421,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000424,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000425,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000426,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000427,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000428,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000429,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000502,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000503,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000504,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000505,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000506,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000508,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000509,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000510,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000511,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000512,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000515,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000516,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000517,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000518,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000519,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000520,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000522,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000523,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000524,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000525,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000526,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000529,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000530,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000531,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000601,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000602,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000603,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000605,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000607,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000608,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000609,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000612,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000613,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000614,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000615,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000616,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000617,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000619,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000620,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000621,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000622,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000623,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
20000626,,6505,台塑化,,,,,,,,,,,,,,,,,,,,,,
