date,day_close_rate,code,name,voucher_usage_rate,utilization_usage_rate,voucher_utilization_ratio,after_market_p,score,trust_cost,trust_ratio,trust_bs,self_cost,self_ratio,self_bs,foreign_cost,foreign_ratio,foreign_bs,external_disk,inner_disk,tail_volume,volume,close,low,high,open
20000104,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
20000105,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
20000106,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
20000107,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
20000110,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
20000111,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
20000112,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
20000113,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
20000114,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
20000115,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
20000117,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
20000118,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
20000119,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
20000120,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
20000121,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
20000124,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
20000125,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
20000126,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
20000127,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
20000128,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
20000129,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
20000131,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
20000201,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
20000209,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
20000210,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
20000211,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
20000214,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
20000215,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
20000216,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
20000217,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
20000218,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
20000219,,6669,緯穎,,,,,,,,,,,,,,,,,,,,,,
