date,day_close_rate,code,name,voucher_usage_rate,utilization_usage_rate,voucher_utilization_ratio,after_market_p,score,trust_cost,trust_ratio,trust_bs,self_cost,self_ratio,self_bs,foreign_cost,foreign_ratio,foreign_bs,external_disk,inner_disk,tail_volume,volume,close,low,high,open
20000104,,2317,鴻海,0.76,10.54,7.2,,,,,,,,,,27.22,,,,,11609.0,248.0,237.0,250.0,240.0
20000105,,2317,鴻海,0.78,11.06,7.06,,,,,,,,,,27.31,,,,,9077.0,248.0,243.0,254.0,245.0
20000106,,2317,鴻海,0.74,11.57,6.43,,,,,,,,,,27.19,,,,,10848.0,248.0,242.0,254.0,249.0
20000107,,2317,鴻海,0.66,11.93,5.55,,,,,,,,,,27.08,,,,,7305.0,238.0,236.0,245.0,240.0
20000110,,2317,鴻海,0.69,12.15,5.67,,,,,,,,,,27.1,,,,,8203.0,243.0,236.0,247.0,240.0
20000111,,2317,鴻海,0.71,13.03,5.46,,,,,,,,,,26.98,,,,,13077.0,241.0,241.0,258.0,258.0
20000112,,2317,鴻海,0.75,13.32,5.6,,,,,,,,,,27.04,,,,,12145.0,255.0,240.0,255.0,244.0
20000113,,2317,鴻海,0.83,13.66,6.12,,,,,,,,,,27.09,,,,,20729.0,255.0,253.0,264.0,259.0
20000114,,2317,鴻海,0.78,13.13,5.91,,,,,,,,,,27.26,,,,,8729.0,245.0,245.0,260.0,258.0
20000115,,2317,鴻海,0.73,13.14,5.57,,,,,,,,,,27.26,,,,,6523.0,251.0,246.0,253.0,246.0
20000117,,2317,鴻海,0.73,13.11,5.61,,,,,,,,,,27.38,,,,,7277.0,254.0,251.0,259.0,253.0
20000118,,2317,鴻海,0.7,13.1,5.36,,,,,,,,,,27.41,,,,,4140.0,253.0,251.0,257.0,256.0
20000119,,2317,鴻海,0.67,12.87,5.17,,,,,,,,,,27.46,,,,,4594.0,247.0,246.0,254.0,253.0
20000120,,2317,鴻海,0.66,12.87,5.24,,,,,,,,,,27.51,,,,,3031.0,249.0,244.0,250.0,250.0
20000121,,2317,鴻海,0.65,13.0,4.98,,,,,,,,,,27.65,,,,,5453.0,248.0,248.0,253.0,249.0
20000124,,2317,鴻海,0.63,13.04,4.84,,,,,,,,,,27.66,,,,,3669.0,245.0,245.0,253.0,253.0
20000125,,2317,鴻海,0.59,13.07,4.54,,,,,,,,,,27.69,,,,,2632.0,243.0,243.0,248.0,245.0
20000126,,2317,鴻海,0.58,12.94,4.5,,,,,,,,,,27.79,,,,,5448.0,244.0,242.0,248.0,243.0
20000127,,2317,鴻海,0.57,12.94,4.42,,,,,,,,,,27.86,,,,,2809.0,243.0,243.0,248.0,248.0
20000128,,2317,鴻海,0.55,12.63,4.26,,,,,,,,,,27.96,,,,,5412.0,246.0,243.0,250.0,243.0
20000129,,2317,鴻海,0.57,13.2,4.42,,,,,,,,,,27.97,,,,,2392.0,249.0,245.0,249.0,246.0
20000131,,2317,鴻海,0.56,13.19,4.26,,,,,,,,,,27.97,,,,,3610.0,249.0,248.0,252.0,250.0
20000201,,2317,鴻海,0.53,13.23,3.99,,,,,,,,,,27.89,,,,,4438.0,246.0,245.0,252.0,251.0
20000209,,2317,鴻海,0.54,14.84,3.7,,,,,,,,,,27.34,,,,,16006.0,248.0,248.0,259.0,252.0
20000210,,2317,鴻海,0.6,13.96,4.26,,,,,,,,,,27.64,,,,,9863.0,253.0,245.0,253.0,248.0
20000211,,2317,鴻海,0.75,13.44,5.51,,,,,,,,,,28.15,,,,,18151.0,270.0,256.0,270.0,256.0
20000214,,2317,鴻海,0.86,12.06,7.21,,,,,,,,,,28.34,,,,,21421.0,270.0,270.0,282.0,276.0
20000215,,2317,鴻海,0.98,11.59,8.48,,,,,,,,,,28.68,,,,,12693.0,285.0,270.0,286.0,275.0
20000216,,2317,鴻海,0.85,11.51,7.42,,,,,,,,,,28.7,,,,,8495.0,281.0,279.0,286.0,285.0
20000217,,2317,鴻海,0.78,10.98,7.08,,,,,,,,,,28.87,,,,,6582.0,278.0,278.0,285.0,278.0
20000218,,2317,鴻海,0.74,10.8,6.88,,,,,,,,,,28.95,,,,,5645.0,275.0,275.0,283.0,283.0
20000219,,2317,鴻海,0.63,10.62,5.99,,,,,,,,,,28.96,,,,,5007.0,266.0,265.0,276.0,275.0
20000221,,2317,鴻海,0.58,10.38,5.57,,,,,,,,,,29.06,,,,,4613.0,256.0,256.0,265.0,265.0
20000222,,2317,鴻海,0.61,10.41,5.85,,,,,,,,,,29.1,,,,,7092.0,260.0,256.0,265.0,256.0
20000223,,2317,鴻海,0.79,9.34,8.47,,,,,,,,,,29.74,,,,,11326.0,272.0,261.0,278.0,264.0
20000224,,2317,鴻海,0.89,9.14,9.75,,,,,,,,,,30.08,,,,,11278.0,279.0,274.0,283.0,280.0
20000225,,2317,鴻海,0.97,8.88,10.92,,,,,,,,,,30.25,,,,,10895.0,280.0,279.0,288.0,281.0
20000229,,2317,鴻海,1.0,8.21,12.09,,,,,,,,,,30.47,,,,,7067.0,286.0,279.0,287.0,283.0
20000301,,2317,鴻海,0.9,8.31,10.88,,,,,,,,,,30.6,,,,,5707.0,281.0,281.0,290.0,288.0
20000302,,2317,鴻海,0.89,8.06,11.03,,,,,,,,,,30.75,,,,,4376.0,282.0,281.0,286.0,283.0
20000303,,2317,鴻海,0.86,7.82,11.03,,,,,,,,,,30.86,,,,,3315.0,282.0,277.0,284.0,282.0
20000304,,2317,鴻海,0.78,7.88,9.84,,,,,,,,,,30.84,,,,,2704.0,276.0,276.0,284.0,284.0
