date,day_close_rate,code,name,voucher_usage_rate,utilization_usage_rate,voucher_utilization_ratio,after_market_p,score,trust_cost,trust_ratio,trust_bs,self_cost,self_ratio,self_bs,foreign_cost,foreign_ratio,foreign_bs,external_disk,inner_disk,tail_volume,volume,close,low,high,open
20000104,,2885,元大金,,,0.1,,,,,,,,,,,,,,,8616.0,22.6,21.6,22.6,21.9
20000105,,2885,元大金,,,0.12,,,,,,,,,,,,,,,13808.0,23.2,22.5,23.6,22.5
20000106,,2885,元大金,,,0.18,,,,,,,,,,,,,,,19468.0,24.8,23.2,24.8,23.7
20000107,,2885,元大金,,,0.21,,,,,,,,,,,,,,,14252.0,24.0,24.0,25.3,24.9
20000110,,2885,元大金,,,0.23,,,,,,,,,,,,,,,11540.0,24.3,23.8,24.5,24.0
20000111,,2885,元大金,,,0.29,,,,,,,,,,,,,,,22449.0,24.7,24.6,25.8,25.0
20000112,,2885,元大金,,,0.27,,,,,,,,,,,,,,,13492.0,25.1,25.0,25.7,25.0
20000113,,2885,元大金,,,0.27,,,,,,,,,,,,,,,21260.0,26.0,25.0,26.2,25.3
20000114,,2885,元大金,,,0.22,,,,,,,,,,,,,,,11612.0,25.0,24.7,26.3,26.3
20000115,,2885,元大金,,,0.22,,,,,,,,,,,,,,,6807.0,25.0,24.7,25.4,25.3
20000117,,2885,元大金,,,0.25,,,,,,,,,,,,,,,12512.0,25.6,25.2,25.9,25.4
20000118,,2885,元大金,,,0.23,,,,,,,,,,,,,,,5947.0,25.2,25.0,25.8,25.8
20000119,,2885,元大金,,,0.4,,,,,,,,,,,,,,,34598.0,26.5,25.1,26.9,25.1
20000120,,2885,元大金,,,0.25,,,,,,,,,,,,,,,10228.0,25.9,25.8,26.5,26.5
20000121,,2885,元大金,,,0.25,,,,,,,,,,,,,,,17494.0,26.8,26.0,27.3,26.2
20000124,,2885,元大金,,,0.54,,,,,,,,,,,,,,,28196.0,28.6,27.1,28.6,27.3
20000125,,2885,元大金,,,0.89,,,,,,,,,,,,,,,37399.0,29.1,28.6,29.9,29.1
20000126,,2885,元大金,,,0.92,,,,,,,,,,,,,,,30942.0,30.6,29.1,31.0,29.3
20000127,,2885,元大金,,,1.16,,,,,,,,,,,,,,,49636.0,31.8,31.3,32.7,31.5
20000128,,2885,元大金,,,1.67,,,,,,,,,,,,,,,32492.0,31.7,31.1,32.7,31.7
