date,day_close_rate,code,name,voucher_usage_rate,utilization_usage_rate,voucher_utilization_ratio,after_market_p,score,trust_cost,trust_ratio,trust_bs,self_cost,self_ratio,self_bs,foreign_cost,foreign_ratio,foreign_bs,external_disk,inner_disk,tail_volume,volume,close,low,high,open
20000104,,5347,世界,,,,,,,,,,,,,1.1,,,,,22895.0,42.0,41.0,43.5,42.0
20000105,,5347,世界,,,,,,,,,,,,,1.1,,,,,20419.0,42.4,40.0,43.0,40.0
20000106,,5347,世界,,,,,,,,,,,,,1.1,,,,,18945.0,40.8,40.6,42.7,42.4
20000107,,5347,世界,,,,,,,,,,,,,1.1,,,,,16377.0,41.5,38.3,42.1,40.5
20000110,,5347,世界,,,,,,,,,,,,,1.1,,,,,23585.0,42.8,42.0,43.6,42.3
20000111,,5347,世界,,,,,,,,,,,,,1.1,,,,,22309.0,41.0,40.5,44.6,44.5
20000112,,5347,世界,,,,,,,,,,,,,1.13,,,,,26108.0,43.8,42.5,43.8,43.8
20000113,,5347,世界,,,,,,,,,,,,,1.46,,,,,41260.0,45.0,44.0,46.8,46.8
20000114,,5347,世界,,,,,,,,,,,,,1.68,,,,,40657.0,48.0,45.5,48.1,47.0
20000115,,5347,世界,,,,,,,,,,,,,1.68,,,,,20398.0,48.0,47.5,49.0,48.5
20000117,,5347,世界,,,,,,,,,,,,,1.71,,,,,26970.0,46.2,46.0,48.1,48.0
20000118,,5347,世界,,,,,,,,,,,,,1.71,,,,,11885.0,45.0,44.1,45.7,45.6
20000119,,5347,世界,,,,,,,,,,,,,1.74,,,,,10336.0,43.5,43.5,44.9,44.2
20000120,,5347,世界,,,,,,,,,,,,,1.73,,,,,8197.0,43.8,42.6,44.5,42.6
20000121,,5347,世界,,,,,,,,,,,,,1.73,,,,,6620.0,43.8,43.4,44.7,43.8
20000124,,5347,世界,,,,,,,,,,,,,1.73,,,,,9050.0,43.1,43.1,44.3,44.3
20000125,,5347,世界,,,,,,,,,,,,,1.73,,,,,10889.0,44.3,43.3,45.5,43.5
20000126,,5347,世界,,,,,,,,,,,,,1.78,,,,,20895.0,47.0,44.5,47.4,44.5
20000127,,5347,世界,,,,,,,,,,,,,1.78,,,,,13760.0,46.5,46.2,48.0,48.0
20000128,,5347,世界,,,,,,,,,,,,,1.78,,,,,6246.0,45.0,45.0,45.9,45.9
20000129,,5347,世界,,,,,,,,,,,,,1.78,,,,,5534.0,44.5,43.0,44.7,43.8
20000131,,5347,世界,,,,,,,,,,,,,1.78,,,,,5272.0,46.1,44.1,46.4,44.1
20000201,,5347,世界,,,,,,,,,,,,,1.76,,,,,5821.0,46.0,45.6,46.9,46.8
20000209,,5347,世界,,,,,,,,,,,,,1.85,,,,,18885.0,48.9,46.5,49.2,48.8
20000210,,5347,世界,,,,,,,,,,,,,1.92,,,,,12417.0,49.6,47.0,49.6,48.6
20000211,,5347,世界,,,,,,,,,,,,,1.94,,,,,24741.0,52.0,49.1,53.0,50.0
20000214,,5347,世界,,,,,,,,,,,,,1.94,,,,,13167.0,49.6,49.5,51.5,51.0
20000215,,5347,世界,,,,,,,,,,,,,1.94,,,,,9387.0,49.8,48.2,50.0,49.0
20000216,,5347,世界,,,,,,,,,,,,,1.94,,,,,5300.0,49.0,49.0,50.5,50.0
20000217,,5347,世界,,,,,,,,,,,,,1.86,,,,,10027.0,48.7,48.5,49.8,49.2
20000218,,5347,世界,,,,,,,,,,,,,1.86,,,,,12303.0,49.6,48.6,50.5,49.0
20000219,,5347,世界,,,,,,,,,,,,,1.86,,,,,6204.0,48.2,48.2,49.0,49.0
20000221,,5347,世界,,,,,,,,,,,,,1.89,,,,,8533.0,45.0,45.0,48.2,48.0
20000222,,5347,世界,,,,,,,,,,,,,1.89,,,,,6841.0,44.0,42.8,45.0,44.0
20000223,,5347,世界,,,,,,,,,,,,,1.89,,,,,4520.0,44.5,43.5,45.9,43.5
20000224,,5347,世界,,,,,,,,,,,,,1.89,,,,,6066.0,45.9,45.1,46.9,45.7
20000225,,5347,世界,,,,,,,,,,,,,1.89,,,,,5769.0,45.0,44.5,46.9,46.6
20000229,,5347,世界,,,,,,,,,,,,,1.89,,,,,4185.0,46.0,45.5,47.8,45.6
20000301,,5347,世界,,,,,,,,,,,,,1.89,,,,,13871.0,49.2,48.5,49.2,49.1
20000302,,5347,世界,,,,,,,,,,,,,1.89,,,,,8700.0,47.8,47.0,49.7,49.2
20000303,,5347,世界,,,,,,,,,,,,,1.85,,,,,6948.0,47.3,46.5,48.0,47.7
20000304,,5347,世界,,,,,,,,,,,,,1.85,,,,,5294.0,46.5,46.5,48.1,48.1
20000306,,5347,世界,,,,,,,,,,,,,1.85,,,,,3840.0,45.1,45.0,46.5,46.5
20000307,,5347,世界,,,,,,,,,,,,,1.8,,,,,6281.0,44.0,43.8,45.7,45.1
20000308,,5347,世界,,,,,,,,,,,,,1.75,,,,,6751.0,44.4,43.5,45.0,44.5
20000309,,5347,世界,,,,,,,,,,,,,1.75,,,,,6853.0,44.3,43.7,44.7,44.3
20000310,,5347,世界,,,,,,,,,,,,,1.75,,,,,9403.0,44.2,44.0,45.5,45.0
20000313,,5347,世界,,,,,,,,,,,,,1.75,,,,,3757.0,41.2,41.2,43.8,43.8
20000314,,5347,世界,,,,,,,,,,,,,1.55,,,,,10419.0,39.3,38.6,40.5,38.6
20000315,,5347,世界,,,,,,,,,,,,,1.45,,,,,6613.0,38.6,38.1,40.3,39.3
20000316,,5347,世界,,,,,,,,,,,,,1.45,,,,,6188.0,37.7,35.9,37.9,35.9
20000317,,5347,世界,,,,,,,,,,,,,1.45,,,,,4573.0,38.0,37.2,38.3,38.0
20000320,,5347,世界,,,,,,,,,,,,,1.47,,,,,1221.0,36.7,36.7,36.7,36.7
20000321,,5347,世界,,,,,,,,,,,,,1.47,,,,,5344.0,39.2,35.5,39.2,35.5
20000322,,5347,世界,,,,,,,,,,,,,1.47,,,,,10108.0,41.9,40.2,41.9,40.2
20000323,,5347,世界,,,,,,,,,,,,,1.47,,,,,4898.0,44.8,44.2,44.8,44.2
20000324,,5347,世界,,,,,,,,,,,,,1.48,,,,,13838.0,45.0,43.6,46.6,45.2
20000327,,5347,世界,,,,,,,,,,,,,1.48,,,,,13332.0,46.8,44.2,47.8,45.0
20000328,,5347,世界,,,,,,,,,,,,,1.48,,,,,37993.0,50.0,45.5,50.0,47.0
20000329,,5347,世界,,,,,,,,,,,,,1.48,,,,,34120.0,51.0,49.7,52.0,50.5
20000330,,5347,世界,,,,,,,,,,,,,1.35,,,,,29962.0,50.0,49.1,51.5,50.0
20000331,,5347,世界,,,,,,,,,,,,,1.35,,,,,15564.0,47.4,46.7,49.1,48.8
20000401,,5347,世界,,,,,,,,,,,,,1.35,,,,,17312.0,50.5,47.2,50.5,47.4
20000405,,5347,世界,,,,,,,,,,,,,1.32,,,,,23361.0,52.0,49.0,53.0,49.5
20000406,,5347,世界,,,,,,,,,,,,,1.32,,,,,16180.0,50.5,50.5,54.0,53.5
20000407,,5347,世界,,,,,,,,,,,,,1.32,,,,,13391.0,49.0,48.8,51.0,50.5
20000408,,5347,世界,,,,,,,,,,,,,1.37,,,,,14345.0,49.5,48.5,50.5,49.3
20000410,,5347,世界,,,,,,,,,,,,,1.37,,,,,18253.0,52.5,50.0,52.5,50.5
