date,day_close_rate,code,name,voucher_usage_rate,utilization_usage_rate,voucher_utilization_ratio,after_market_p,score,trust_cost,trust_ratio,trust_bs,self_cost,self_ratio,self_bs,foreign_cost,foreign_ratio,foreign_bs,external_disk,inner_disk,tail_volume,volume,close,low,high,open
20000104,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000105,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000106,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000107,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000110,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000111,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000112,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000113,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000114,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000115,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000117,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000118,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000119,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000120,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000121,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000124,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000125,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000126,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000127,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000128,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000129,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000131,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000201,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000209,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000210,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000211,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000214,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000215,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000216,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000217,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000218,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000219,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000221,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000222,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000223,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000224,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000225,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000229,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000301,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000302,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000303,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000304,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000306,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000307,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000308,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000309,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000310,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000313,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000314,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000315,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000316,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
20000317,,5903,全家,,,,,,,,,,,,,,,,,,,,,,
