date,day_close_rate,code,name,voucher_usage_rate,utilization_usage_rate,voucher_utilization_ratio,after_market_p,score,trust_cost,trust_ratio,trust_bs,self_cost,self_ratio,self_bs,foreign_cost,foreign_ratio,foreign_bs,external_disk,inner_disk,tail_volume,volume,close,low,high,open
20000104,,2618,長榮航,,,,,,,,,,,,,1.07,,,,,1684.0,14.2,14.1,14.7,14.7
20000105,,2618,長榮航,,,,,,,,,,,,,1.1,,,,,2070.0,14.1,14.0,14.2,14.1
20000106,,2618,長榮航,,,,,,,,,,,,,1.1,,,,,3667.0,14.8,14.1,14.8,14.1
20000107,,2618,長榮航,,,,,,,,,,,,,1.1,,,,,4192.0,15.8,15.8,15.8,15.8
20000110,,2618,長榮航,,,,,,,,,,,,,1.1,,,,,2954.0,16.9,16.9,16.9,16.9
20000111,,2618,長榮航,,,,,,,,,,,,,1.09,,,,,11109.0,17.6,16.9,18.0,18.0
20000112,,2618,長榮航,,,,,,,,,,,,,1.13,,,,,0.0,17.6,17.6,17.6,17.6
20000113,,2618,長榮航,,,,,,,,,,,,,1.13,,,,,2592.0,17.4,17.1,17.7,17.7
20000114,,2618,長榮航,,,,,,,,,,,,,1.15,,,,,2252.0,17.1,16.5,17.5,17.4
20000115,,2618,長榮航,,,,,,,,,,,,,1.15,,,,,2061.0,16.7,16.3,17.1,17.1
20000117,,2618,長榮航,,,,,,,,,,,,,1.16,,,,,2749.0,17.2,16.4,17.5,16.5
20000118,,2618,長榮航,,,,,,,,,,,,,1.16,,,,,1249.0,16.9,16.8,17.4,17.4
20000119,,2618,長榮航,,,,,,,,,,,,,1.16,,,,,1256.0,16.8,16.6,16.9,16.6
20000120,,2618,長榮航,,,,,,,,,,,,,1.16,,,,,2753.0,17.0,16.7,17.2,16.9
20000121,,2618,長榮航,,,,,,,,,,,,,1.18,,,,,2148.0,17.1,17.0,17.2,17.0
20000124,,2618,長榮航,,,,,,,,,,,,,1.19,,,,,2660.0,17.2,16.9,17.3,17.2
20000125,,2618,長榮航,,,,,,,,,,,,,1.19,,,,,1824.0,17.1,16.9,17.2,17.2
20000126,,2618,長榮航,,,,,,,,,,,,,1.19,,,,,7689.0,18.2,17.2,18.2,17.2
20000127,,2618,長榮航,,,,,,,,,,,,,1.2,,,,,7939.0,18.3,18.2,19.0,18.2
20000128,,2618,長榮航,,,,,,,,,,,,,1.2,,,,,2925.0,17.7,17.6,18.3,18.0
20000129,,2618,長榮航,,,,,,,,,,,,,1.2,,,,,2887.0,17.7,17.5,18.1,17.7
20000131,,2618,長榮航,,,,,,,,,,,,,1.2,,,,,1771.0,17.9,17.7,18.0,17.9
20000201,,2618,長榮航,,,,,,,,,,,,,1.2,,,,,2100.0,17.9,17.7,18.1,18.1
20000209,,2618,長榮航,,,,,,,,,,,,,1.2,,,,,2230.0,17.8,17.6,18.3,18.1
20000210,,2618,長榮航,,,,,,,,,,,,,1.2,,,,,4746.0,18.5,17.7,18.5,17.7
20000211,,2618,長榮航,,,,,,,,,,,,,1.2,,,,,4441.0,18.5,18.2,19.0,19.0
20000214,,2618,長榮航,,,,,,,,,,,,,1.2,,,,,2906.0,18.1,18.0,18.9,18.8
20000215,,2618,長榮航,,,,,,,,,,,,,1.2,,,,,1901.0,17.5,17.5,18.0,18.0
20000216,,2618,長榮航,,,,,,,,,,,,,1.2,,,,,1493.0,17.6,17.5,17.8,17.5
20000217,,2618,長榮航,,,,,,,,,,,,,1.2,,,,,3561.0,18.2,17.8,18.4,17.9
20000218,,2618,長榮航,,,,,,,,,,,,,1.2,,,,,3787.0,18.0,17.6,18.6,18.5
20000219,,2618,長榮航,,,,,,,,,,,,,1.2,,,,,2092.0,18.0,17.6,18.0,17.8
20000221,,2618,長榮航,,,,,,,,,,,,,1.2,,,,,3021.0,18.0,17.8,18.4,18.3
20000222,,2618,長榮航,,,,,,,,,,,,,1.2,,,,,4249.0,18.1,17.3,18.4,18.1
20000223,,2618,長榮航,,,,,,,,,,,,,1.2,,,,,2128.0,17.8,17.5,18.2,18.1
20000224,,2618,長榮航,,,,,,,,,,,,,1.2,,,,,2901.0,18.0,17.3,18.0,17.8
20000225,,2618,長榮航,,,,,,,,,,,,,1.2,,,,,2043.0,17.8,17.1,17.9,17.9
20000229,,2618,長榮航,,,,,,,,,,,,,1.2,,,,,1268.0,17.4,17.3,17.6,17.4
20000301,,2618,長榮航,,,,,,,,,,,,,1.2,,,,,1431.0,17.4,17.2,17.6,17.5
20000302,,2618,長榮航,,,,,,,,,,,,,1.2,,,,,2145.0,17.1,16.8,17.5,17.4
20000303,,2618,長榮航,,,,,,,,,,,,,1.2,,,,,1402.0,17.2,16.7,17.2,16.9
20000304,,2618,長榮航,,,,,,,,,,,,,1.2,,,,,1115.0,17.0,16.7,17.2,17.0
20000306,,2618,長榮航,,,,,,,,,,,,,1.2,,,,,1260.0,16.6,16.3,17.0,17.0
20000307,,2618,長榮航,,,,,,,,,,,,,1.19,,,,,1170.0,16.5,16.1,16.5,16.5
20000308,,2618,長榮航,,,,,,,,,,,,,1.22,,,,,1448.0,16.4,16.0,16.5,16.1
20000309,,2618,長榮航,,,,,,,,,,,,,1.24,,,,,5120.0,17.5,16.4,17.5,16.4
20000310,,2618,長榮航,,,,,,,,,,,,,1.25,,,,,2404.0,16.6,16.6,17.8,17.8
20000313,,2618,長榮航,,,,,,,,,,,,,1.25,,,,,2834.0,15.8,15.5,16.6,16.6
20000314,,2618,長榮航,,,,,,,,,,,,,1.36,,,,,4741.0,16.3,15.7,16.4,15.8
20000315,,2618,長榮航,,,,,,,,,,,,,1.36,,,,,1413.0,15.8,15.7,16.3,16.3
20000316,,2618,長榮航,,,,,,,,,,,,,1.36,,,,,1827.0,15.5,15.2,15.8,15.5
20000317,,2618,長榮航,,,,,,,,,,,,,1.36,,,,,2129.0,16.1,15.6,16.2,15.6
20000320,,2618,長榮航,,,,,,,,,,,,,1.35,,,,,12027.0,17.0,15.6,17.2,15.6
20000321,,2618,長榮航,,,,,,,,,,,,,1.35,,,,,9598.0,17.8,16.6,17.9,17.1
20000322,,2618,長榮航,,,,,,,,,,,,,1.35,,,,,16200.0,19.0,18.0,19.0,18.9
20000323,,2618,長榮航,,,,,,,,,,,,,1.41,,,,,14871.0,19.5,19.2,19.9,19.9
20000324,,2618,長榮航,,,,,,,,,,,,,1.41,,,,,1992.0,18.9,18.9,19.2,19.0
20000327,,2618,長榮航,,,,,,,,,,,,,1.36,,,,,8261.0,18.1,17.6,18.5,17.7
20000328,,2618,長榮航,,,,,,,,,,,,,1.39,,,,,4294.0,17.8,17.7,18.3,17.8
20000329,,2618,長榮航,,,,,,,,,,,,,1.39,,,,,4273.0,18.4,17.8,18.5,18.0
20000330,,2618,長榮航,,,,,,,,,,,,,1.4,,,,,7452.0,18.5,18.1,19.4,18.9
20000331,,2618,長榮航,,,,,,,,,,,,,1.41,,,,,3287.0,17.9,17.8,18.6,18.5
20000401,,2618,長榮航,,,,,,,,,,,,,1.41,,,,,3028.0,17.8,17.5,18.2,18.0
20000405,,2618,長榮航,,,,,,,,,,,,,1.41,,,,,2705.0,17.7,17.5,18.0,17.5
20000406,,2618,長榮航,,,,,,,,,,,,,1.41,,,,,2486.0,17.8,17.5,18.0,17.7
20000407,,2618,長榮航,,,,,,,,,,,,,1.41,,,,,1833.0,17.2,17.2,17.8,17.8
20000408,,2618,長榮航,,,,,,,,,,,,,1.41,,,,,2437.0,16.8,16.8,17.3,17.0
20000410,,2618,長榮航,,,,,,,,,,,,,1.41,,,,,3945.0,17.3,16.2,17.3,16.4
20000411,,2618,長榮航,,,,,,,,,,,,,1.41,,,,,1905.0,16.9,16.7,17.2,17.2
20000412,,2618,長榮航,,,,,,,,,,,,,1.41,,,,,4876.0,17.5,16.9,17.7,16.9
20000413,,2618,長榮航,,,,,,,,,,,,,1.41,,,,,1857.0,17.1,17.0,17.9,17.7
20000414,,2618,長榮航,,,,,,,,,,,,,1.41,,,,,1178.0,16.7,16.6,17.1,16.8
20000415,,2618,長榮航,,,,,,,,,,,,,1.41,,,,,2518.0,16.0,15.6,16.2,15.6
20000417,,2618,長榮航,,,,,,,,,,,,,1.41,,,,,1197.0,15.9,15.6,16.2,16.0
20000418,,2618,長榮航,,,,,,,,,,,,,1.41,,,,,1296.0,16.1,16.0,16.5,16.3
20000419,,2618,長榮航,,,,,,,,,,,,,1.41,,,,,1717.0,15.9,15.8,16.5,16.5
20000420,,2618,長榮航,,,,,,,,,,,,,1.41,,,,,1061.0,15.9,15.7,16.2,16.0
20000421,,2618,長榮航,,,,,,,,,,,,,1.41,,,,,748.0,15.9,15.8,16.1,16.1
20000424,,2618,長榮航,,,,,,,,,,,,,1.41,,,,,1220.0,15.5,15.5,16.0,16.0
20000425,,2618,長榮航,,,,,,,,,,,,,1.41,,,,,694.0,15.5,15.2,15.5,15.5
20000426,,2618,長榮航,,,,,,,,,,,,,1.41,,,,,1208.0,14.8,14.5,15.6,15.5
20000427,,2618,長榮航,,,,,,,,,,,,,1.41,,,,,1105.0,14.4,14.3,14.8,14.8
20000428,,2618,長榮航,,,,,,,,,,,,,1.41,,,,,689.0,14.8,14.3,15.0,14.5
20000429,,2618,長榮航,,,,,,,,,,,,,1.41,,,,,632.0,14.7,14.4,14.9,14.8
