date,day_close_rate,code,name,voucher_usage_rate,utilization_usage_rate,voucher_utilization_ratio,after_market_p,score,trust_cost,trust_ratio,trust_bs,self_cost,self_ratio,self_bs,foreign_cost,foreign_ratio,foreign_bs,external_disk,inner_disk,tail_volume,volume,close,low,high,open
20000104,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000105,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000106,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000107,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000110,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000111,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000112,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000113,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000114,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000115,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000117,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000118,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000119,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000120,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000121,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000124,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000125,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000126,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000127,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000128,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000129,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000131,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000201,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000209,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000210,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000211,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000214,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000215,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000216,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000217,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000218,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000219,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000221,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000222,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000223,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000224,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000225,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000229,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000301,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000302,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000303,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000304,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000306,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000307,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000308,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000309,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000310,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000313,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000314,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000315,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000316,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000317,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
20000320,,8299,群聯,,,,,,,,,,,,,,,,,,,,,,
